,Lightning_Warnings,Abs_Efield
2903,0,56.46642
2904,0,58.97604
2905,0,46.11425
2906,0,52.702
2907,0,43.91833
2908,0,42.66277
2909,0,52.70181
2910,0,43.28736
2911,0,51.43984
2912,0,43.59732
2913,0,56.14322
2914,0,34.81507
2915,0,38.26521
2916,0,24.151
2917,0,35.12872
2918,0,37.01061
2919,0,38.57886
2920,0,35.44237
2921,0,35.12872
2922,0,43.59725
2923,0,35.12872
2924,0,33.56047
2925,0,44.85185
2926,0,42.029
2927,0,42.34265
2928,0,40.14711
2929,0,45.16427
2930,0,39.20425
2931,0,39.2032
2932,0,36.06529
2933,0,44.53097
2934,0,36.69303
2935,0,36.69316
2936,0,43.9055
2937,0,41.70883
2938,0,36.37904
2939,0,40.45572
2940,0,41.395
2941,0,59.90017
2942,0,144.2744
2943,1,608.7921
2944,1,487.4108
2945,1,476.4996
2946,1,592.8934
2947,1,567.1735
2948,1,51.44716
2949,1,186.3521
2950,1,118.9043
2951,1,53.33777
2952,1,71.53536
2953,0,35.45434
2954,0,28.86549
2955,0,53.96592
2956,0,67.45739
2957,0,117.0307
2958,0,345.7584
2959,0,245.3567
2960,1,386.5465
2961,1,17.88405
2962,1,28.55124
2963,1,23.21777
2964,1,27.92348
2965,0,25.10039
2966,0,21.02104
2967,0,25.72736
2968,0,21.96284
2969,0,23.8454
2970,0,23.53165
2971,0,21.96335
2972,0,21.96291
2973,0,19.13986
2974,0,22.27714
2975,0,21.33766
2976,0,11.9245
2977,0,13.80598
2978,0,17.25688
2979,0,11.60896
2980,0,5.961354
2981,1,683.0456
2982,1,540.9407
2983,1,2.196634
2984,1,19.45611
2985,1,10.66949
2986,1,11.92472
2987,0,21.33897
2988,0,44.24698
2989,0,75.62782
2990,1,1729.084
2991,1,840.0651
2992,1,1443.833
2993,1,2014.336
2994,1,770.3996
2995,1,724.2698
2996,1,211.1931
2997,1,90.69063
2998,1,4.07951
2999,1,8.159018
3000,1,25.73229
3001,0,27.92895
3002,0,32.94988
3003,0,13.80757
3004,0,42.05033
3005,0,27.30133
3006,0,42.36414
3007,0,50.51685
3008,0,50.51634
3009,0,53.01736
3010,0,56.15283
3011,0,68.3871
3012,0,34.82096
3013,0,41.72182
3014,0,36.70168
3015,0,24.78235
3016,0,28.2332
3017,0,41.72182
3018,0,35.75767
3019,0,33.56299
3020,0,31.99248
3021,0,37.63792
3022,0,30.42398
3023,0,31.05128
3024,0,28.85574
3025,0,31.36493
3026,0,31.36493
3027,0,32.30587
3028,0,37.01061
3029,0,40.46076
3030,0,35.75602
3031,0,36.69747
3032,0,47.05338
3033,0,30.42816
3034,0,27.29204
3035,0,9.097363
3036,0,30.11541
3037,0,35.76205
3038,0,32.62503
3039,0,54.89788
3040,0,66.50487
3041,0,53.64308
3042,0,106.0313
3043,0,50.81976
3044,0,44.54571
3045,0,62.74044
3046,0,74.03372
3047,0,73.09262
3048,0,73.72002
3049,0,42.9772
3050,0,42.3498
3051,0,51.44716
3052,0,42.6635
3053,0,62.11304
3054,0,33.56614
3055,0,35.76214
3056,0,40.7813
3057,0,48.93768
3058,0,38.58539
3059,0,30.42913
3060,0,44.54574
3061,0,37.01688
3062,0,44.23203
3063,0,37.95798
3064,0,30.74283
3065,0,34.19355
3066,0,34.19355
3067,0,29.80172
3068,0,28.23321
3069,0,25.40989
3070,0,22.58657
3071,0,16.31252
3072,0,18.82214
3073,0,15.05771
3074,0,15.05947
3075,0,16.94255
3076,0,18.51155
3077,0,16.31528
3078,0,10.04014
3079,0,17.57089
3080,0,16.62928
3081,0,16.94367
3082,0,18.82615
3083,0,17.57165
3084,0,14.43355
3085,0,20.70799
3086,0,38.27817
3087,0,30.43428
3088,0,33.88338
3089,0,46.74242
3090,0,82.50602
3091,0,41.72247
3092,0,55.83902
3093,0,96.62032
3094,0,77.17078
3095,0,45.48684
3096,0,43.60462
3097,0,32.62504
3098,0,32.62504
3099,0,39.2128
3100,0,29.79888
3101,0,31.36534
3102,0,27.91481
3103,0,23.21005
3104,0,33.56047
3105,0,29.79668
3106,0,27.91479
3107,0,28.22843
3108,0,24.46464
3109,0,24.77829
3110,0,23.52369
3111,0,41.71536
3112,0,21.95545
3113,0,28.54208
3114,0,24.151
3115,0,26.97384
3116,0,42.96995
3117,0,25.40559
3118,0,26.66019
3119,0,23.83701
3120,0,29.16935
3121,0,26.03086
3122,0,25.40203
3123,0,24.46308
3124,0,26.6576
3125,0,33.2424
3126,0,31.04817
3127,0,32.6148
3128,0,31.98685
3129,0,35.43729
3130,0,34.18676
3131,0,30.42164
3132,0,38.26321
3133,0,31.04755
3134,0,31.99086
3135,0,29.1693
3136,0,35.756
3137,0,36.69695
3138,0,34.81506
3139,0,28.22842
3140,0,27.28748
3141,0,31.36491
3142,0,37.32596
3143,0,30.11246
3144,0,38.26913
3145,0,36.70151
3146,0,40.1499
3147,0,45.485
3148,0,59.28922
3149,0,223.6683
3150,0,336.6024
3151,1,239.9822
3152,1,953.6547
3153,1,1305.789
3154,1,1102.065
3155,1,1459.207
3156,1,685.3575
3157,1,1015.484
3158,1,534.7296
3159,1,76.88306
3160,1,256.0621
3161,1,298.1075
3162,1,33.89062
3163,1,11.29608
3164,1,15.37494
3165,1,18.82543
3166,1,18.51173
3167,0,47.06333
3168,0,38.59233
3169,0,53.65519
3170,0,8.158808
3171,0,1.25521
3172,0,14.12137
3173,0,14.43519
3174,0,21.33897
3175,0,21.33897
3176,0,21.65269
3177,0,23.84669
3178,0,20.08113
3179,0,23.53422
3180,0,28.23877
3181,0,41.73351
3182,0,19.45573
3183,0,16.00388
3184,0,28.86872
3185,0,25.10058
3186,0,32.00306
3187,0,25.41419
3188,0,30.74803
3189,0,30.74803
3190,0,32.62737
3191,0,26.0391
3192,0,31.37092
3193,0,27.29213
3194,0,37.95798
3195,0,42.34982
3196,0,26.6647
3197,0,19.13584
3198,0,21.64546
3199,0,23.21397
3200,0,26.351
3201,0,17.56733
3202,0,13.1755
3203,0,17.25363
3204,0,23.84138
3205,0,29.48802
3206,0,23.84104
3207,0,20.70308
3208,0,20.38761
3209,0,20.07401
3210,0,23.21008
3211,0,25.72011
3212,0,21.64228
3213,0,24.15113
3214,0,29.48304
3215,0,29.16938
3216,0,37.01061
3217,0,29.79668
3218,0,26.97384
3219,0,35.44237
3220,0,9.095829
3221,1,915.2286
3222,1,1151.72
3223,1,935.997
3224,1,402.143
3225,1,565.6034
3226,1,68.38708
3227,1,1647.878
3228,1,701.4381
3229,1,985.126
3230,1,507.3401
3231,1,959.5666
3232,1,395.397
3233,1,583.056
3234,1,332.6369
3235,1,333.8922
3236,1,371.863
3237,1,1435.674
3238,1,1055.024
3239,1,556.0685
3240,1,706.069
3241,1,621.6544
3242,1,545.0852
3243,1,162.8666
3244,1,508.0558
3245,1,226.8835
3246,1,1306.385
3247,1,559.8342
3248,1,844.4584
3249,1,787.973
3250,1,422.6999
3251,1,103.5568
3252,1,228.4525
3253,1,407.0095
3254,1,53.03362
3255,1,46.44364
3256,1,9.414251
3257,1,4.707126
3258,1,2.196659
3259,0,7.84521
3260,0,7.217593
3261,0,36.40178
3262,1,959.3123
3263,1,67.4688
3264,1,20.08374
3265,1,4.079508
3266,1,0.3138087
3267,0,1.569042
3268,0,5.962362
3269,0,4.079509
3270,0,7.84521
3271,0,3.7657
3272,0,11.61091
3273,0,2.196659
3274,0,14.12138
3275,0,7.84521
3276,0,10.98329
3277,0,11.92472
3278,0,4.707126
3279,0,17.88708
3280,0,21.65278
3281,0,16.00423
3282,0,12.23853
3283,0,15.37661
3284,0,21.65278
3285,0,28.87037
3286,0,24.16325
3287,0,21.65278
3288,0,26.98752
3289,0,33.26369
3290,0,27.61514
3291,0,32.00846
3292,0,26.35991
3293,0,8.159019
3294,0,8.472828
3295,0,11.2971
3296,0,39.22605
3297,0,14.43519
3298,0,1.88285
3299,0,17.57327
3300,0,22.59421
3301,0,25.10467
3302,0,11.92456
3303,0,13.80756
3304,0,8.158948
3305,0,7.531401
3306,0,15.0628
3307,0,16.31804
3308,0,24.16325
3309,0,20.71135
3310,0,20.71135
3311,0,21.96629
3312,0,20.08372
3313,0,20.08374
3314,0,19.45612
3315,0,5.334324
3316,0,4.079316
3317,0,1.882847
3318,0,5.648552
3319,0,1.10483e-06
3320,0,24.47705
3321,0,30.12561
3322,0,26.35874
3323,0,19.45411
3324,0,24.47605
3325,0,25.41626
3326,0,23.2208
3327,0,19.14134
3328,0,27.61457
3329,0,23.22172
3330,0,33.26369
3331,0,19.45612
3332,0,24.79086
3333,0,22.2804
3334,0,22.59421
3335,0,23.22182
3336,0,25.10467
3337,0,21.02516
3338,0,15.37661
3339,0,18.8285
3340,0,0.0
3341,0,15.37661
3342,0,24.16325
3343,0,41.1089
3344,0,36.71558
3345,0,11.92472
3346,0,16.94565
3347,0,34.83273
3348,0,52.406
3349,0,56.79932
3350,0,57.42694
3351,0,42.36414
3352,0,35.77416
3353,0,35.77416
3354,0,8.472827
3355,0,27.92895
3356,0,21.33897
3357,0,21.96659
3358,0,32.00846
3359,0,28.55656
3360,0,23.84944
3361,0,17.25946
3362,0,22.59421
3363,0,20.39754
3364,0,9.728061
3365,0,13.49376
3366,0,10.04187
3367,0,16.94565
3368,0,23.84944
3369,0,17.57327
3370,0,23.22182
3371,0,22.2804
3372,0,26.98752
3373,0,10.66949
3374,0,31.06703
3375,0,21.02516
3376,0,38.28462
3377,0,9.414251
3378,0,22.90801
3379,0,40.79509
3380,0,16.94565
3381,0,40.79509
3382,0,32.94988
3383,0,39.53986
3384,0,22.90801
3385,0,13.49376
3386,0,13.80733
3387,0,17.57101
3388,0,25.41426
3389,0,28.55135
3390,0,35.76388
3391,0,20.07712
3392,0,22.27288
3393,0,19.44955
3394,0,33.56615
3395,0,34.82096
3396,0,27.91951
3397,0,39.2128
3398,0,30.74283
3399,0,29.17432
3400,0,33.56615
3401,0,25.7226
3402,0,27.9193
3403,0,33.87983
3404,0,26.66469
3405,0,27.29095
3406,0,23.83979
3407,0,27.28789
3408,0,31.67947
3409,0,28.22847
3410,0,31.67858
3411,0,27.91529
3412,0,38.26525
3413,0,34.81507
3414,0,30.11033
3415,0,27.60114
3416,0,12.23232
3417,0,26.97384
3418,0,39.20616
3419,0,27.60114
3420,0,13.48692
3421,0,3.136731
3422,0,5.646433
3423,0,32.62466
3424,0,28.54688
3425,0,28.5469
3426,0,34.50724
3427,0,32.31133
3428,0,7.528853
3429,0,6.901448
3430,0,139.5975
3431,0,8.156257
3432,0,22.58656
3433,0,96.62029
3434,0,203.5927
3435,0,227.4341
3436,0,12.86179
3437,0,420.6746
3438,1,139.9112
3439,1,31.37022
3440,1,47.68273
3441,1,33.88043
3442,1,35.76503
3443,0,33.5705
3444,0,41.41349
3445,0,45.17449
3446,0,52.70567
3447,0,27.29302
3448,0,149.6364
3449,1,380.2072
3450,1,1158.508
3451,1,1649.133
3452,1,2002.059
3453,1,458.9466
3454,1,927.7606
3455,1,93.81382
3456,1,90.67695
3457,1,19.45471
3458,1,23.22074
3459,1,15.69039
3460,0,14.43519
3461,0,15.0628
3462,0,16.63185
3463,0,18.20089
3464,0,15.69038
3465,0,14.12138
3466,0,16.31697
3467,0,20.08305
3468,0,17.88682
3469,0,17.88707
3470,0,26.35982
3471,0,42.04738
3472,0,34.51424
3473,0,31.68935
3474,0,29.8066
3475,0,38.90426
3476,0,36.07928
3477,0,40.46791
3478,0,33.56616
3479,0,32.31134
3480,0,38.27169
3481,0,38.89909
3482,0,38.27169
3483,0,39.2128
3484,0,45.17313
3485,0,30.42885
3486,0,37.95614
3487,0,49.87562
3488,0,47.67521
3489,0,54.57499
3490,0,39.83389
3491,0,40.14748
3492,0,43.91148
3493,0,40.77442
3494,0,43.2836
3495,0,44.85185
3496,0,42.34265
3497,0,38.89251
3498,0,43.59725
3499,0,42.6563
3500,0,44.22455
3501,0,54.57498
3502,0,45.1655
3503,0,43.2836
3504,0,42.34265
3505,0,55.51592
3506,0,42.96995
3507,0,40.46076
3508,0,37.63792
3509,0,53.00672
3510,0,52.06578
3511,0,45.47914
3512,0,33.87412
3513,0,43.9109
3514,0,37.95156
3515,0,46.73374
3516,0,46.10644
3517,0,43.9109
3518,0,50.49754
3519,0,47.04739
3520,0,66.18
3521,0,65.86635
3522,0,99.74966
3523,0,148.0652
3524,0,30.74279
3525,0,83.44478
3526,0,343.1902
3527,0,251.9029
3528,1,532.3527
3529,1,1387.569
3530,1,1034.118
3531,1,1827.309
3532,1,2031.204
3533,1,1424.688
3534,1,1189.334
3535,1,95.71157
3536,1,864.5421
3537,1,408.5785
3538,1,581.8008
3539,1,10.04187
3540,1,23.84944
3541,1,18.20089
3542,1,19.14231
3543,0,13.17995
3544,0,12.86614
3545,0,13.80757
3546,0,45.81603
3547,0,159.1009
3548,0,20.39754
3549,0,11.2971
3550,0,9.414251
3551,0,16.94565
3552,0,63.07549
3553,0,26.67372
3554,0,62.76168
3555,0,271.7581
3556,1,1347.179
3557,1,83.47304
3558,1,5.96236
3559,1,10.04187
3560,1,38.28462
3561,0,23.22182
3562,0,17.25946
3563,0,15.0628
3564,0,14.43519
3565,0,11.61091
3566,0,10.35568
3567,0,18.20089
3568,0,44.56079
3569,0,82.53162
3570,0,116.4229
3571,1,1106.802
3572,1,406.068
3573,1,124.2681
3574,1,36.71558
3575,1,90.37682
3576,1,129.9167
3577,1,128.3476
3578,1,136.8205
3579,0,382.8463
3580,1,616.9473
3581,1,369.6663
3582,1,61.19264
3583,1,33.26369
3584,1,14.43509
3585,1,11.92443
3586,0,29.18371
3587,0,19.45399
3588,0,58.36059
3589,0,31.3756
3590,0,36.39563
3591,0,27.6096
3592,0,20.70574
3593,0,22.90042
3594,0,20.39066
3595,0,21.33176
3596,0,30.74283
3597,0,26.351
3598,0,29.48802
3599,0,27.2921
3600,0,35.44836
3601,0,33.24837
3602,0,31.36502
3603,0,34.50142
3604,0,23.83735
3605,0,32.9355
3606,0,29.79759
3607,0,40.46108
3608,0,33.56048
3609,0,53.63402
3610,0,50.18388
3611,0,31.36493
3612,0,35.75614
3613,0,45.1655
3614,0,35.7576
3615,0,38.58369
3616,0,40.15377
3617,0,41.72239
3618,0,28.8606
3619,0,32.93873
3620,0,52.38827
3621,0,37.95863
3622,0,31.05984
3623,0,29.17748
3624,0,36.39325
3625,0,112.001
3626,0,57.4169
3627,0,30.74774
3628,0,22.27662
3629,0,43.29849
3630,0,37.65066
3631,0,40.7882
3632,0,26.04226
3633,0,21.33539
3634,0,21.02389
3635,0,17.57215
3636,0,19.76978
3637,0,16.94558
3638,0,18.8285
3639,0,21.96581
3640,0,20.39699
3641,0,21.96573
3642,0,20.08369
3643,0,26.98752
3644,0,25.10467
3645,0,36.71558
3646,0,25.10467
3647,0,26.0461
3648,0,24.16325
3649,0,30.12561
3650,0,28.24276
3651,0,28.87037
3652,0,30.43941
3653,0,35.14654
3654,0,30.12561
3655,0,30.12561
3656,0,31.38084
3657,0,32.00846
3658,0,21.65278
3659,0,19.14231
3660,0,31.69465
3661,0,19.14231
3662,0,25.73229
3663,0,15.0628
3664,0,15.37661
3665,0,24.47705
3666,0,20.71135
3667,0,5.64855
3668,0,3.765701
3669,0,21.02516
3670,0,35.14654
3671,0,70.91145
3672,0,55.8461
3673,0,54.58457
3674,0,55.52533
3675,0,45.48684
3676,0,41.40871
3677,0,52.70056
3678,0,53.32312
3679,0,55.51607
3680,0,50.81119
3681,0,33.24682
3682,0,33.87412
3683,0,38.89251
3684,0,30.42398
3685,0,33.56047
3686,0,33.87412
3687,0,44.22454
3688,0,30.11033
3689,0,31.05128
3690,0,35.12872
3691,0,26.03289
3692,0,27.28749
3693,0,42.029
3694,0,29.48303
3695,0,27.91479
3696,0,21.95545
3697,0,23.83735
3698,0,23.21004
3699,0,26.66019
3700,0,22.2691
3701,0,22.8964
3702,0,21.01552
3703,0,29.4849
3704,0,29.17313
3705,0,43.59771
3706,0,24.15101
3707,0,36.07204
3708,0,22.58544
3709,0,15.05688
3710,0,1.88217
3711,0,23.84113
3712,0,6.274041
3713,0,10.03847
3714,0,20.07694
3715,0,26.35098
3716,0,23.84137
3717,0,26.03728
3718,0,27.60579
3719,0,26.97839
3720,0,29.17431
3721,0,28.8606
3722,0,36.70316
3723,0,32.31133
3724,0,30.42911
3725,0,30.11541
3726,0,29.48801
3727,0,26.35171
3728,0,24.4698
3729,0,23.52942
3730,0,22.58974
3731,0,21.33461
3732,0,20.39382
3733,0,21.64887
3734,0,18.82531
3735,0,19.76658
3736,0,18.19781
3737,0,17.88405
3738,0,17.25663
3739,0,18.19856
3740,0,18.51217
3741,0,17.25748
3742,0,14.74747
3743,0,11.92404
3744,0,12.86533
3745,0,10.04179
3746,0,10.66944
3747,0,9.728062
3748,0,13.49376
3749,0,11.61091
3750,0,12.55225
3751,0,18.8285
3752,0,17.88708
3753,0,21.33897
3754,0,27.61416
3755,0,32.00748
3756,0,42.6769
3757,0,48.32547
3758,0,39.53842
3759,0,36.08387
3760,0,59.93209
3761,0,53.65354
3762,0,98.5167
3763,0,103.8391
3764,0,71.83924
3765,0,85.32711
3766,0,65.56379
3767,0,73.72005
3768,0,61.17196
3769,0,45.17314
3770,0,63.05417
3771,0,78.42346
3772,0,63.0441
3773,0,76.8441
3774,0,60.5343
3775,0,51.12484
3776,0,51.12323
3777,0,51.12158
3778,0,47.67378
3779,0,36.38262
3780,0,40.77423
3781,0,57.39779
3782,0,33.56046
3783,0,29.48302
3784,0,25.09193
3785,0,28.85572
3786,0,24.46463
3787,0,22.89639
3788,0,24.46463
3789,0,23.83733
3790,0,24.77828
3791,0,22.89589
3792,0,19.13257
3793,0,24.15098
3794,0,23.21004
3795,0,27.28748
3796,0,32.30586
3797,0,60.22064
3798,0,381.3973
3799,1,487.7244
3800,1,1402.953
3801,1,920.2466
3802,1,26.03288
3803,1,55.82954
3804,1,37.95154
3805,1,42.02898
3806,0,43.59723
3807,0,40.14709
3808,0,36.06965
3809,0,35.1287
3810,0,36.69695
3811,0,36.3833
3812,0,39.52384
3813,0,40.46744
3814,0,34.50724
3815,0,39.52648
3816,0,42.3498
3817,0,45.48682
3818,0,43.2909
3819,0,43.60461
3820,0,41.40869
3821,0,37.01686
3822,0,36.38945
3823,0,29.80171
3824,0,33.87984
3825,0,32.93873
3826,0,35.44835
3827,0,35.76205
3828,0,40.46758
3829,0,50.81976
3830,0,57.0938
3831,0,71.83781
3832,0,79.36666
3833,0,75.60223
3834,0,100.6984
3835,0,100.071
3836,0,15.68511
3837,0,5.646639
3838,0,31.68883
3839,0,29.49298
3840,0,28.23798
3841,0,39.21941
3842,0,32.3168
3843,0,28.86549
3844,0,24.7865
3845,0,20.70785
3846,0,25.41418
3847,0,13.49148
3848,0,13.17772
3849,0,15.06081
3850,0,16.94459
3851,0,17.57167
3852,0,17.8849
3853,0,15.06216
3854,0,16.62999
3855,0,19.7671
3856,0,19.45313
3857,0,21.02163
3858,0,20.39311
3859,0,24.46953
3860,0,41.09508
3861,0,30.11543
3862,0,42.03611
3863,0,38.89909
3864,0,56.78012
3865,0,61.48566
3866,0,45.80054
3867,0,43.60446
3868,0,63.36309
3869,0,62.10286
3870,0,41.08806
3871,0,33.87412
3872,0,38.89251
3873,0,44.5382
3874,0,43.2836
3875,0,35.75602
3876,0,33.87412
3877,0,37.32426
3878,0,37.63792
3879,0,34.81507
3880,0,27.28749
3881,0,22.8964
3882,0,23.83735
3883,0,28.22843
3884,0,28.54208
3885,0,36.69696
3886,0,34.50142
3887,0,50.18388
3888,0,36.06966
3889,0,32.61953
3890,0,33.56009
3891,0,39.20613
3892,0,14.42786
3893,0,29.48302
3894,0,45.17247
3895,0,91.2873
3896,0,62.74044
3897,0,77.79814
3898,0,44.85941
3899,0,285.1779
3900,0,12.23638
3901,0,372.4275
3902,0,58.35849
3903,0,41.4157
3904,1,764.3286
3905,1,1425.707
3906,1,609.313
3907,1,496.7422
3908,1,258.8907
3909,1,23.2217
3910,1,158.4635
3911,1,1450.562
3912,1,85.97071
3913,1,98.8439
3914,1,31.6941
3915,1,19.45393
3916,0,15.68825
3917,0,20.08038
3918,0,16.00109
3919,0,14.11736
3920,0,5.647136
3921,0,1.255013
3922,0,1.568775
3923,0,3.451383
3924,0,6.275899
3925,0,8.158491
3926,0,12.5517
3927,0,12.23806
3928,0,7.844968
3929,0,9.414034
3930,0,16.00421
3931,0,13.49376
3932,0,15.0628
3933,0,15.69042
3934,0,13.17995
3935,0,6.903784
3936,0,16.31793
3937,0,9.728062
3938,0,14.43519
3939,0,10.66949
3940,0,11.2971
3941,0,9.100444
3942,0,10.66949
3943,0,9.414251
3944,0,10.04187
3945,0,10.98329
3946,0,10.04187
3947,0,12.55234
3948,0,10.66949
3949,0,11.92472
3950,0,8.786635
3951,0,6.903785
3952,0,7.531401
3953,0,13.49376
3954,0,23.22182
3955,0,28.87037
3956,0,20.71135
3957,0,19.7683
3958,0,26.35672
3959,0,28.23806
3960,0,21.64598
3961,0,22.9003
3962,0,22.27287
3963,0,22.90027
3964,0,24.46878
3965,0,18.19474
3966,0,18.19474
3967,0,9.724773
3968,0,12.23439
3969,0,17.25363
3970,0,28.23321
3971,0,24.46878
3972,0,20.07695
3973,0,23.21397
3974,0,18.19474
3975,0,23.84138
3976,0,18.82214
3977,0,18.82214
3978,0,14.43031
3979,0,13.8029
3980,0,19.44955
3981,0,21.95916
3982,0,21.64546
3983,0,10.35218
3984,0,5.019238
3985,0,0.9411062
3986,0,7.842559
3987,0,16.31252
3988,0,12.54809
3989,0,13.1755
3990,0,11.60699
3991,0,14.43031
3992,0,15.68512
3993,0,20.07695
3994,0,20.07695
3995,0,35.44836
3996,0,20.39065
3997,0,21.01806
3998,0,105.404
3999,0,14.74601
4000,0,29.49293
4001,0,21.33566
4002,0,16.94281
4003,0,39.84694
4004,0,38.59192
4005,0,27.29672
4006,0,35.76812
4007,0,38.90506
4008,0,46.74885
4009,0,55.84674
4010,0,47.6891
4011,0,57.73087
4012,0,44.55204
4013,0,45.80821
4014,0,39.53288
4015,0,31.68913
4016,0,27.29671
4017,0,29.49293
4018,0,25.41258
4019,0,22.90287
4020,0,22.58779
4021,0,20.70619
4022,0,21.64819
4023,0,20.70761
4024,0,18.51135
4025,0,18.82531
4026,0,18.51156
4027,0,17.5703
4028,0,15.68777
4029,0,13.17772
4030,0,18.51094
4031,0,18.19777
4032,0,17.5703
4033,0,15.06104
4034,0,18.5145
4035,0,16.6317
4036,0,15.0628
4037,0,14.749
4038,0,18.20073
4039,0,21.33897
4040,0,20.08374
4041,0,20.39754
4042,0,17.57327
4043,0,6.276167
4044,0,7.84521
4045,0,8.472827
4046,0,10.66949
4047,0,9.414251
4048,0,11.2971
4049,0,13.49376
4050,0,23.84944
4051,0,0.941425
4052,0,27.92895
4053,0,5.648552
4054,0,15.37661
4055,0,2.510467
4056,0,36.40178
4057,0,26.98752
4058,0,12.23853
4059,0,13.80757
4060,0,19.14133
4061,0,9.726533
4062,0,35.14104
4063,0,23.53256
4064,0,4.393001
4065,0,4.079282
4066,0,6.589059
4067,0,5.020173
4068,0,11.29575
4069,0,11.92274
4070,0,13.49119
4071,0,0.3137347
4072,0,15.37222
4073,0,6.901472
4074,0,9.724774
4075,0,13.80337
4076,0,13.80293
4077,0,21.33176
4078,0,11.60699
4079,0,20.07749
4080,0,24.4691
4081,0,35.45106
4082,0,21.9623
4083,0,24.47155
4084,0,188.8678
4085,0,118.2885
4086,0,26.98726
4087,1,207.4273
4088,1,184.5193
4089,1,76.25545
4090,1,54.91647
4091,1,3.765701
4092,1,27.92895
4093,0,25.10467
4094,0,74.37259
4095,0,36.40178
4096,0,38.91224
4097,0,45.81603
4098,0,61.50644
4099,0,48.32649
4100,0,58.99598
4101,0,64.01692
4102,0,78.4521
4103,0,53.34743
4104,0,48.95411
4105,0,33.5775
4106,0,50.20934
4107,0,36.71558
4108,0,31.38084
4109,0,25.73229
4110,0,26.98752
4111,0,33.26279
4112,0,27.29824
4113,0,25.10376
4114,0,32.32019
4115,0,28.24126
4116,0,23.84806
4117,0,26.35976
4118,0,30.75103
4119,0,39.53637
4120,0,49.26642
4121,0,45.18836
4122,0,79.39353
4123,0,59.30979
4124,0,23.22182
4125,0,22.90801
4126,0,13.49376
4127,0,11.92472
4128,0,11.61091
4129,0,6.903785
4130,0,8.159018
4131,0,5.96236
4132,0,8.472827
4133,0,18.20089
4134,0,17.25946
4135,0,17.57327
4136,0,16.94565
4137,0,15.06324
4138,0,15.69073
4139,0,15.69072
4140,0,17.25954
4141,0,19.45613
4142,0,26.67373
4143,0,37.34322
4144,0,31.69467
4145,0,35.77418
4146,0,40.1675
4147,0,26.98639
4148,0,30.12553
4149,0,41.72929
4150,0,53.01628
4151,0,32.62506
4152,0,35.13466
4153,0,45.48684
4154,0,39.5265
4155,0,42.03412
4156,0,42.97132
4157,0,46.10652
4158,0,38.26521
4159,0,39.20616
4160,0,44.22334
4161,0,43.28297
4162,0,51.11994
4163,0,45.7896
4164,0,42.02347
4165,0,36.06621
4166,0,33.87253
4167,0,28.542
4168,0,27.28748
4169,0,38.57884
4170,0,45.79278
4171,0,51.43846
4172,0,37.32198
4173,0,37.00721
4174,0,25.08902
4175,0,28.225
4176,0,22.26778
4177,0,2.509151
4178,0,62.10247
4179,0,48.92794
4180,0,238.0468
4181,0,38.88783
4182,0,37.00486
4183,0,38.88778
4184,0,32.92793
4185,0,29.4792
4186,0,26.02919
4187,0,21.95459
4188,0,18.50485
4189,0,24.46455
4190,0,24.77828
4191,0,19.7599
4192,0,19.1326
4193,0,20.3872
4194,0,18.81895
4195,0,22.26909
4196,0,22.58367
4197,0,26.34937
4198,0,26.66458
4199,0,27.29209
4200,0,34.82094
4201,0,46.42792
4202,0,33.25243
4203,0,37.33056
4204,0,33.87984
4205,0,37.64426
4206,0,33.56614
4207,0,34.50724
4208,0,26.03728
4209,0,30.11541
4210,0,26.66469
4211,0,25.72358
4212,0,24.15507
4213,0,24.46877
4214,0,22.58656
4215,0,21.95915
4216,0,18.50843
4217,0,19.13595
4218,0,18.19474
4219,0,16.94053
4220,0,18.82282
4221,0,17.88151
4222,0,19.76362
4223,0,19.13729
4224,0,20.07927
4225,0,15.37346
4226,0,16.62866
4227,0,15.68795
4228,0,11.92285
4229,0,12.23647
4230,0,11.60895
4231,0,10.98174
4232,0,17.88409
4233,0,14.119
4234,0,13.17782
4235,0,15.6882
4236,0,17.57178
4237,0,18.82621
4238,0,16.94546
4239,0,27.61513
4240,0,19.1416
4241,0,26.67007
4242,0,19.452
4243,0,18.50874
4244,0,19.13612
4245,0,25.72361
4246,0,19.13584
4247,0,20.39065
4248,0,25.72359
4249,0,23.21397
4250,0,41.40871
4251,0,21.01806
4252,0,16.62623
4253,0,13.8029
4254,0,18.50844
4255,0,13.8029
4256,0,34.50557
4257,0,26.97579
4258,0,29.48317
4259,0,35.12872
4260,0,25.40559
4261,0,16.62341
4262,0,32.93317
4263,0,33.87412
4264,0,39.83346
4265,0,40.14711
4266,0,21.32815
4267,0,16.30976
4268,0,17.56436
4269,0,24.46464
4270,0,22.8964
4271,0,33.87412
4272,0,26.66019
4273,0,39.5198
4274,0,35.75602
4275,0,27.28749
4276,0,28.54208
4277,0,36.06967
4278,0,27.28749
4279,0,25.40559
4280,0,2.195545
4281,0,104.1316
4282,0,57.08837
4283,0,39.83488
4284,0,37.32468
4285,0,27.91528
4286,0,29.79671
4287,0,28.54229
4288,0,27.91574
4289,0,27.60377
4290,0,25.40796
4291,0,33.2523
4292,0,39.52648
4293,0,34.82094
4294,0,31.37022
4295,0,30.42911
4296,0,34.82094
4297,0,32.93873
4298,0,30.11541
4299,0,35.13465
4300,0,37.64426
4301,0,40.46758
4302,0,42.9772
